visitorid,recency,frequency,monetary
941761,45,1,3
942023,31,1,1
942096,36,2,2
942176,130,1,2
942616,99,1,1
942814,94,1,1
942926,119,2,5
943123,59,1,1
943357,53,1,1
943466,116,1,1
943518,106,1,2
943572,80,1,1
943802,10,1,1
943950,109,1,2
944168,69,1,3
944221,124,1,1
944307,81,1,2
944416,22,1,1
944418,65,1,1
944439,6,1,1
944478,117,1,1
944546,133,1,1
945184,109,1,1
945223,86,1,1
945356,118,1,1
945421,134,1,2
945508,14,2,2
945545,79,1,1
945612,89,1,3
945706,99,1,1
946197,17,1,1
946268,134,1,3
946269,44,1,1
946363,41,1,3
946607,107,1,1
946749,138,1,1
947112,78,1,1
947389,70,1,4
947392,16,1,1
947400,15,1,1
947485,122,1,1
947562,19,1,1
947585,50,3,3
947609,42,1,2
947666,116,1,1
947829,40,1,1
947843,135,1,3
948047,88,1,1
948335,41,1,3
948336,113,1,1
948540,15,1,1
948926,16,1,1
948961,60,1,1
949077,8,1,1
949126,79,1,1
949263,29,1,1
949323,119,1,5
949435,19,1,1
949454,42,1,4
949562,113,1,1
949626,86,1,1
949648,13,1,1
949780,21,1,1
949876,134,1,1
949896,84,1,1
949981,75,1,1
950153,19,1,6
950508,126,1,1
950833,47,1,1
950881,56,1,1
951095,66,2,2
951347,102,1,1
951407,72,1,1
951430,34,1,1
951555,27,1,1
951590,127,1,1
951702,136,1,1
951816,55,1,1
952015,38,1,1
952246,65,44,55
952266,121,1,1
952319,27,1,1
952388,43,2,3
952390,32,1,1
952446,14,1,2
952700,15,1,5
952791,41,1,1
952882,118,1,2
952904,16,2,3
952962,124,1,1
953198,128,1,1
953371,120,3,5
953412,106,1,1
953625,77,1,1
953662,135,1,1
953666,126,1,1
953678,53,1,1
953734,126,1,1
953833,65,2,2
953853,19,2,2
953963,46,1,1
953982,4,1,1
954026,79,1,1
954086,60,1,1
954160,14,1,1
954259,64,1,1
954276,6,1,1
954360,52,1,1
954541,44,1,1
954590,3,1,1
954619,74,1,1
954716,57,1,1
954836,38,1,1
955081,44,2,2
955154,60,1,1
955335,81,1,1
955486,120,1,1
955557,26,1,1
955719,37,1,1
955924,69,1,1
956011,4,1,1
956214,72,1,1
956258,70,1,1
956280,80,1,1
956284,36,1,1
956343,60,1,1
956435,7,1,1
956613,30,1,1
956729,135,1,1
957284,88,1,1
957312,93,1,3
957392,103,1,1
957393,73,1,1
957595,66,1,2
957685,11,1,1
957729,70,1,1
958246,125,1,1
958255,114,1,3
958262,26,1,1
958461,81,3,6
958747,69,1,1
959037,106,2,2
959082,136,1,1
959170,3,1,1
959204,29,1,1
959284,66,1,1
959326,80,1,1
959698,67,1,1
959808,19,1,1
959855,94,1,1
959967,66,1,1
960004,104,5,6
960056,101,1,1
960093,7,1,1
960105,35,1,1
960145,6,1,1
960340,79,1,1
960661,68,1,1
960778,72,1,1
960783,31,1,1
960916,104,1,1
960928,107,1,1
960973,95,1,1
961001,19,1,1
961085,108,1,1
961272,21,1,3
961324,128,2,4
961349,125,1,1
961411,107,2,3
961421,22,4,6
961427,65,1,1
961717,123,1,3
962056,85,1,1
962091,2,1,1
962131,61,12,14
962181,126,1,1
962368,51,1,1
962631,3,3,3
962819,73,1,1
962863,19,1,1
962933,106,1,2
963194,79,1,1
963337,50,1,2
963387,29,1,1
963916,14,1,1
964178,71,1,2
964317,42,1,1
964382,31,1,1
964404,42,1,1
964726,60,1,1
964763,135,1,1
964767,9,1,2
964794,40,15,17
964795,36,1,1
964962,66,1,1
965057,135,1,1
965434,45,1,1
965471,91,1,1
965603,46,1,1
966010,106,1,1
966535,50,1,1
966579,102,1,1
966628,134,1,1
966752,30,1,2
966859,74,1,1
966971,128,1,1
967034,110,1,1
967093,127,1,1
967112,135,2,4
967180,123,1,4
967462,52,1,1
967483,105,1,4
967783,32,1,2
967857,96,1,1
967877,79,1,1
968098,6,2,2
968110,24,2,4
968156,45,1,1
968159,47,1,6
968390,9,1,1
968555,23,1,1
968585,32,1,1
968647,90,1,4
968652,32,1,1
968769,136,1,1
968880,28,1,3
969200,123,1,1
969295,53,1,1
969326,86,1,2
969519,101,1,1
969655,45,1,1
969827,25,1,4
969845,31,2,2
969860,42,1,1
970208,19,1,1
970345,38,1,1
970404,78,1,1
970787,22,1,1
970883,135,1,1
971243,48,1,1
971301,124,1,1
971406,64,1,1
971413,108,1,1
971454,2,4,5
971479,137,1,1
972040,133,1,4
972071,21,2,5
972095,76,1,4
972500,69,1,1
972638,1,1,1
972698,129,1,1
972757,49,1,1
972775,74,1,1
972968,67,2,2
973109,48,1,1
973129,13,1,1
973195,57,2,3
973243,31,1,1
973305,29,1,1
973332,37,1,1
973585,53,1,1
973633,19,1,2
973908,106,1,1
973946,94,1,1
973973,50,1,1
974226,63,14,45
974291,112,1,1
974437,7,1,2
974539,136,1,1
974673,53,1,1
974794,106,1,1
975595,96,1,1
975652,59,1,1
975683,80,1,1
975703,91,1,2
975757,104,1,1
975820,8,1,1
976190,136,1,1
976217,87,1,1
976410,93,1,1
976424,125,1,1
976601,84,1,1
976621,65,1,1
976623,16,1,1
976885,71,1,1
976950,34,2,2
977158,49,1,1
977305,10,1,1
977325,136,1,1
977450,34,1,1
977486,53,1,1
977536,116,1,1
977567,109,1,1
977593,7,1,1
977651,5,1,1
977751,63,1,1
977791,37,1,1
978112,114,2,4
978294,86,1,1
978578,97,1,1
978636,92,1,1
978717,116,1,1
978755,84,1,1
978758,1,1,1
978909,91,1,3
978968,36,1,1
979458,68,1,1
979535,80,1,1
979550,22,1,1
979847,89,1,1
979940,94,1,1
980166,9,1,1
980414,55,1,2
980817,77,1,1
980851,2,1,1
980867,80,1,1
981111,4,1,1
981144,88,1,2
981216,92,1,1
981240,85,1,1
981245,77,1,1
981266,59,1,1
981323,38,1,1
981327,33,1,1
981430,61,1,1
981516,19,1,1
981541,58,1,1
981607,71,1,1
981838,44,1,1
981868,118,1,1
982027,50,1,1
982049,73,1,1
982154,46,1,4
982175,134,1,1
982231,74,1,1
982271,61,1,1
982453,60,1,2
982518,23,1,1
982605,75,1,1
982634,115,1,2
982670,77,2,3
982764,56,1,1
982880,55,1,1
982959,94,2,2
983224,10,1,1
983395,6,1,2
983783,2,1,1
983841,8,1,1
983850,107,1,1
983908,135,1,2
983943,3,1,1
984077,126,1,3
984171,9,1,1
984521,8,1,1
984532,8,1,1
984544,136,1,1
985513,64,1,1
985691,87,1,1
985771,3,1,1
985837,10,1,5
985863,5,1,1
985901,82,1,1
985974,30,1,1
986064,67,1,1
986085,16,1,1
986104,115,1,1
986111,23,1,1
986223,58,1,2
986288,80,1,1
986325,114,1,1
986353,23,1,1
986413,1,1,2
986554,87,1,1
986577,64,3,6
986730,60,1,1
986748,52,1,1
986764,92,1,1
986876,35,1,1
987045,60,1,1
987255,114,1,1
987431,53,1,1
987534,37,1,1
987655,59,1,1
987715,138,1,1
987857,62,1,1
987912,106,1,1
987921,59,1,1
988009,62,2,3
988142,93,1,1
988274,123,2,2
988367,126,1,1
988412,14,1,2
988441,42,1,1
988447,124,1,1
988452,126,1,2
988658,21,1,3
988939,72,3,9
989023,82,1,1
989085,103,1,1
989215,93,1,1
989283,58,1,1
989290,36,1,1
989360,120,1,1
989748,137,1,1
989759,91,1,1
989917,3,1,1
989923,136,1,1
990103,18,1,1
990104,51,1,1
990216,15,1,3
990276,33,1,1
990306,106,1,2
990624,18,1,2
990637,65,1,1
990746,9,1,1
990819,13,1,1
990984,85,1,1
991189,18,1,2
991198,87,1,1
991246,67,1,3
991350,92,1,1
991381,94,1,1
992385,65,1,1
992397,19,1,1
992447,108,1,1
992844,107,1,1
993032,72,1,1
993078,91,1,2
993137,135,1,1
993282,7,3,3
993355,52,1,1
993475,125,1,1
993674,62,1,1
993759,73,1,1
993905,60,1,1
994099,22,1,1
994633,59,1,1
994815,120,1,1
994820,1,70,71
994931,30,1,1
994937,117,1,1
994979,114,1,1
995024,47,1,1
995103,16,1,1
995122,23,1,1
995225,25,2,4
995227,137,1,1
995267,38,1,1
995314,138,1,1
995343,91,1,1
995397,17,1,1
995406,3,1,1
995714,20,1,1
995727,8,1,1
995838,65,1,3
995908,122,1,1
995925,94,1,1
996134,108,1,1
996157,111,1,1
996699,113,1,1
996714,128,1,1
996879,79,19,25
996891,84,1,1
996991,126,1,1
997125,12,1,2
997219,71,1,1
997256,114,1,1
997282,63,1,2
997690,19,1,1
997699,126,1,1
997925,112,1,1
998017,45,4,6
998175,116,1,1
998383,102,1,1
998502,19,1,1
998545,88,1,2
998577,50,1,1
998681,77,1,1
998729,66,2,2
998808,92,1,1
998938,46,1,1
998962,50,1,1
999047,24,1,1
999212,64,1,1
999295,12,1,1
999378,50,1,1
999399,55,2,2
999814,79,1,1
999869,74,1,3
999926,94,1,1
1000030,11,1,1
1000057,70,1,1
1000093,12,2,2
1000248,32,1,1
1000306,14,2,2
1000454,86,1,1
1000561,40,1,1
1000583,55,1,1
1000593,136,1,2
1000656,116,3,3
1000678,23,1,1
1000767,108,1,1
1001248,76,1,1
1001263,20,1,1
1001270,70,1,1
1001317,18,1,1
1001344,122,1,1
1001365,69,1,3
1001427,57,1,1
1001567,106,1,1
1001673,78,2,2
1001771,74,1,1
1001901,11,1,1
1002060,107,1,1
1002107,37,1,1
1002162,27,1,1
1002419,51,1,2
1002471,95,1,1
1002478,30,1,1
1002583,17,1,1
1002973,114,1,1
1003058,3,13,13
1003087,3,2,2
1003152,121,1,1
1003580,33,1,1
1003787,9,1,1
1003939,4,1,1
1004088,103,1,2
1004110,81,1,1
1004134,20,1,1
1004213,30,1,1
1004238,55,1,1
1004543,85,1,1
1004573,119,1,1
1004711,100,1,1
1004871,123,1,1
1005001,31,1,1
1005010,78,1,1
1005052,82,1,1
1005141,66,1,2
1005153,43,1,1
1005223,132,2,2
1005234,47,1,1
1005305,84,1,1
1005330,59,1,2
1005397,85,1,1
1005558,126,2,9
1005583,23,1,1
1005613,124,2,2
1005723,67,1,1
1005779,84,1,1
1005822,66,1,1
1005863,1,1,2
1005867,99,2,4
1005876,107,1,1
1006067,52,1,1
1006114,32,1,1
1006359,24,2,2
1006407,80,1,2
1006522,63,3,3
1006557,1,1,1
1007078,130,1,1
1007184,71,1,1
1007248,94,2,2
1007362,53,1,1
1007372,35,1,1
1007671,49,1,1
1007692,30,2,2
1007724,47,1,3
1008289,67,1,1
1008434,6,1,1
1008461,73,1,1
1008517,23,1,1
1008540,88,1,1
1008739,43,2,5
1008753,49,1,1
1008793,46,1,1
1008851,115,2,4
1009185,115,2,2
1009186,13,1,1
1009304,25,1,1
1009438,52,1,1
1009613,17,2,3
1009644,35,1,1
1009686,43,1,1
1009766,20,1,2
1009811,94,1,1
1009812,93,1,1
1010111,22,1,3
1010592,84,1,1
1010711,74,1,3
1010812,92,1,1
1010834,99,1,4
1010916,69,1,2
1011116,10,1,1
1011421,51,1,1
1011481,28,1,1
1011731,53,1,1
1011757,128,1,1
1011796,18,1,2
1011817,26,1,1
1011956,10,1,1
1011964,31,1,4
1012089,108,1,1
1012108,24,2,2
1012118,124,1,1
1012516,100,1,1
1012647,103,1,1
1012717,30,1,1
1012836,79,1,1
1012983,20,1,1
1013035,136,1,1
1013317,48,1,1
1013418,18,1,2
1013440,86,2,2
1013524,13,1,1
1013587,45,1,1
1013626,4,1,1
1013810,44,1,3
1013847,110,1,1
1013883,46,2,7
1014071,58,1,4
1014131,72,1,1
1014161,126,1,1
1014189,37,1,3
1014288,114,1,1
1014314,66,1,2
1014434,134,4,4
1014574,94,1,1
1014701,60,1,4
1015123,104,1,1
1015139,48,9,10
1015243,4,1,1
1015807,13,1,1
1016212,30,1,1
1016234,113,1,1
1016281,72,1,1
1016356,104,2,2
1016496,77,1,1
1016574,89,1,1
1016592,126,1,1
1016855,114,1,1
1017137,38,2,2
1017211,11,1,1
1017263,18,1,2
1017375,86,1,1
1017413,136,1,1
1017619,130,1,1
1017798,36,1,1
1017859,86,1,1
1017973,68,1,1
1017997,133,1,4
1018074,19,2,2
1018140,96,1,1
1018203,25,1,1
1018216,89,1,1
1018325,109,1,1
1018339,31,2,2
1018423,65,1,2
1018513,115,1,1
1018526,3,1,1
1018616,41,1,1
1018880,5,1,2
1018974,1,1,1
1018985,100,1,1
1019032,81,1,1
1019052,68,1,1
1019094,87,1,1
1019196,59,1,1
1019407,123,1,2
1019495,23,1,1
1019510,66,1,1
1019573,68,1,1
1019603,29,1,1
1019696,27,1,1
1019930,10,1,1
1020024,14,5,5
1020169,104,1,2
1020281,28,1,1
1020462,114,1,1
1020495,134,1,1
1020511,30,2,2
1020574,4,1,1
1020737,5,1,5
1020763,18,1,1
1020965,129,1,1
1021170,112,1,1
1021202,104,1,1
1021527,70,1,2
1021744,91,1,1
1021811,96,1,4
1021936,5,1,1
1022003,77,1,3
1022147,9,1,1
1022199,102,1,1
1022415,72,1,1
1022432,63,1,1
1022503,57,1,1
1022968,122,1,2
1023087,52,1,1
1023090,129,1,1
1023179,93,1,1
1023195,3,3,3
1023198,128,1,1
1023537,27,1,1
1023761,58,2,2
1024035,94,1,1
1024199,84,1,2
1024325,80,1,1
1024334,2,1,1
1024873,34,1,1
1024919,58,1,1
1025012,8,1,1
1025263,22,1,1
1025490,84,1,1
1025715,54,1,1
1025723,1,1,1
1025839,88,1,1
1026145,125,1,1
1026160,98,1,1
1026208,108,1,1
1026425,138,1,1
1026467,49,1,2
1026720,109,1,1
1026772,16,1,1
1027308,130,1,1
1027310,85,1,1
1027328,67,1,1
1027357,88,1,1
1027706,23,1,1
1027708,106,1,1
1027767,1,1,1
1027949,93,1,1
1028073,108,1,1
1028180,114,1,1
1028187,57,1,1
1028379,3,1,1
1028639,106,1,1
1028669,129,1,1
1028889,126,1,1
1028897,2,1,2
1029094,78,1,1
1029355,65,1,1
1029499,105,2,2
1029750,55,1,1
1029755,45,1,2
1029785,98,1,1
1030351,74,1,1
1030439,17,1,1
1030794,12,2,2
1030813,136,1,1
1030861,29,1,1
1030896,58,1,1
1030990,62,1,1
1031046,66,3,3
1031191,19,1,1
1031226,117,1,1
1031546,67,1,1
1031618,1,1,1
1031663,33,1,8
1031691,135,1,1
1032156,134,1,1
1032211,67,1,1
1032217,3,1,1
1032349,48,1,3
1032380,30,1,1
1032394,87,1,1
1032403,3,1,2
1032432,49,1,4
1032561,5,1,1
1032718,57,1,1
1032778,129,1,1
1033046,71,1,1
1033073,93,1,1
1033279,23,1,1
1033428,89,1,1
1033504,39,1,1
1033586,13,1,2
1033678,6,1,1
1033716,9,1,1
1033920,128,1,2
1033942,124,1,1
1033958,127,1,1
1034255,14,1,1
1034371,65,1,1
1034675,17,1,1
1034756,54,2,2
1034827,8,1,1
1034893,29,1,1
1035007,55,1,1
1035009,129,2,2
1035266,124,1,1
1035426,7,2,2
1035459,27,1,1
1035678,74,1,1
1035684,92,1,1
1035708,115,1,1
1035744,11,1,2
1035750,64,1,2
1035814,128,27,31
1035890,127,1,1
1035968,61,1,1
1036016,59,2,3
1036059,58,1,2
1036246,26,1,1
1036286,81,1,1
1036360,4,1,1
1036452,60,1,1
1036487,69,1,1
1036738,46,1,1
1036936,58,1,1
1037270,137,1,1
1037330,10,1,1
1037384,15,1,1
1037441,92,1,1
1037514,56,1,1
1037560,106,1,1
1038221,102,1,1
1038322,71,1,1
1038363,8,1,1
1038542,70,1,1
1038646,44,1,1
1038651,136,1,1
1038782,4,2,2
1038789,94,1,1
1038848,9,1,1
1038991,27,1,1
1039032,14,1,1
1039060,132,1,1
1039214,122,1,1
1039506,18,1,1
1039509,28,1,1
1039753,49,1,1
1039831,67,1,1
1039973,19,1,1
1039976,62,2,2
1040041,8,1,1
1040075,112,1,1
1040119,72,1,1
1040266,44,1,1
1040321,64,1,2
1040574,86,1,2
1040857,125,3,3
1040946,133,1,1
1040979,106,1,1
1040993,49,1,1
1041001,89,1,1
1041043,58,1,1
1041111,7,1,1
1041255,109,1,1
1041299,106,1,1
1041389,43,1,1
1041558,25,1,1
1041562,129,1,1
1041707,24,1,1
1041986,81,1,1
1042059,50,1,1
1042112,7,6,19
1042192,31,1,1
1042356,122,1,1
1042434,60,1,5
1042656,25,1,1
1042727,23,1,1
1042749,9,2,2
1042885,122,1,1
1043181,46,1,2
1043386,71,1,1
1043417,15,1,1
1043433,108,1,1
1043498,65,1,1
1043535,28,1,1
1043550,71,1,1
1043555,99,1,3
1043576,135,1,1
1043630,4,2,2
1043678,92,1,1
1043832,118,1,1
1044028,29,1,1
1044121,60,1,1
1044586,88,1,1
1044618,37,1,1
1044703,105,1,1
1044770,126,1,1
1044793,19,1,1
1044842,44,1,1
1044862,136,1,1
1044986,44,1,1
1045077,63,1,1
1045152,138,1,3
1045205,133,2,2
1045212,54,1,1
1045290,79,1,1
1045409,116,1,2
1045440,9,1,1
1045445,62,1,1
1045572,33,1,1
1045580,92,1,1
1045905,66,1,1
1045937,1,1,1
1046101,86,1,1
1046172,109,1,1
1046288,8,1,1
1046310,4,1,1
1046490,4,1,1
1046579,124,1,1
1046769,122,1,1
1046787,11,1,1
1046837,44,1,1
1046904,12,1,1
1046933,133,1,1
1046944,79,1,1
1047253,37,1,1
1047269,119,1,2
1047384,108,2,2
1047431,59,1,1
1047637,20,1,1
1047813,93,1,1
1048033,14,1,2
1048327,4,1,1
1048533,120,3,3
1048650,32,1,1
1048836,53,1,1
1048883,61,1,1
1049594,74,1,1
1049595,136,1,2
1049610,41,1,1
1050037,29,1,1
1050385,103,1,1
1050485,115,1,1
1050575,49,1,1
1050618,118,1,1
1050805,108,1,2
1051054,49,2,2
1051319,49,1,2
1051368,60,1,1
1051470,56,1,1
1051529,8,1,1
1051557,88,2,3
1051607,102,1,1
1051642,123,1,1
1051698,87,1,1
1052281,37,1,1
1052311,99,1,2
1052403,95,1,8
1052428,103,1,1
1052508,32,1,1
1052690,46,1,1
1052785,67,2,2
1052861,51,1,1
1053089,84,2,2
1053100,77,1,1
1053258,59,1,1
1053351,111,2,2
1053437,123,1,3
1053559,20,1,1
1053581,23,1,1
1053591,26,1,1
1053783,7,2,4
1053908,52,1,1
1053942,28,1,1
1054391,47,1,1
1054587,34,1,1
1054607,31,2,3
1054695,11,1,1
1054808,60,2,2
1054824,59,1,1
1055074,30,1,1
1055133,79,1,1
1055329,122,1,2
1055347,26,1,1
1055401,24,2,6
1055770,104,1,1
1056030,36,1,1
1056162,45,1,1
1056168,15,1,1
1056247,109,1,1
1056311,31,1,1
1056551,8,2,2
1056651,24,1,1
1056881,88,1,1
1056901,25,1,1
1056921,18,1,1
1056961,32,1,2
1057266,68,1,1
1057330,120,1,1
1057465,94,1,1
1057581,123,1,1
1057608,65,1,1
1058123,17,1,2
1058185,52,1,1
1058190,46,1,1
1058213,4,1,3
1058268,85,1,2
1058388,101,1,1
1058404,66,1,1
1058409,58,1,2
1058490,8,1,1
1058657,133,1,1
1058705,86,1,1
1058708,1,2,2
1058710,60,1,1
1058908,71,1,1
1058941,3,1,2
1059065,9,1,1
1059363,7,1,2
1059475,107,1,1
1059647,67,1,1
1059939,22,1,1
1060139,2,1,1
1060241,76,1,1
1060420,88,1,1
1060458,66,1,1
1060630,80,2,2
1060743,44,1,1
1061238,14,2,6
1061273,50,1,1
1061336,9,1,1
1061666,4,1,1
1061966,66,1,2
1062192,64,1,3
1062424,62,1,1
1062583,92,1,1
1062602,29,1,1
1062712,128,1,1
1062766,30,1,1
1062953,129,1,1
1062982,48,1,1
1062987,137,1,2
1063648,79,1,1
1063775,90,1,1
1063848,21,1,1
1063946,36,1,1
1064350,23,1,1
1064358,41,2,2
1064422,19,2,3
1064435,78,1,1
1064436,11,1,1
1064483,120,1,1
1064813,43,1,1
1064901,74,1,1
1065189,23,1,2
1065255,93,30,36
1065320,33,1,1
1065650,50,1,1
1065793,128,1,1
1065827,50,1,1
1065940,94,1,2
1066033,70,1,1
1066199,46,1,1
1066293,107,1,1
1066337,37,1,1
1066430,129,1,1
1066440,127,1,1
1066883,94,1,1
1066959,2,1,1
1067290,31,1,1
1067500,46,1,1
1067646,89,1,1
1067805,57,1,1
1067810,63,1,1
1068179,20,1,1
1068387,19,1,1
1068640,124,1,1
1068737,31,1,1
1068780,86,1,1
1068812,66,1,1
1069077,10,1,1
1069091,73,1,1
1069361,43,1,1
1069511,114,1,1
1069526,41,1,1
1069711,92,1,1
1069746,6,1,1
1069754,29,1,1
1069856,43,1,1
1069931,75,1,1
1069987,11,1,1
1070029,81,1,3
1070060,42,1,1
1070249,57,1,4
1070384,4,1,1
1070440,10,1,1
1070506,85,1,1
1070509,87,1,1
1070560,67,1,1
1070882,112,1,1
1070938,78,1,1
1071121,41,2,2
1071124,37,1,1
1071234,129,1,1
1071262,88,1,1
1071308,44,2,2
1071322,112,1,1
1071410,66,1,1
1071499,36,1,1
1071608,114,1,1
1071627,52,1,1
1071835,3,1,1
1071917,104,1,1
1071919,9,1,1
1072212,106,1,1
1072220,12,1,1
1072230,106,1,1
1072332,91,1,1
1072496,19,1,1
1072753,51,1,1
1072776,25,1,2
1073168,62,1,1
1073266,120,1,1
1073377,71,2,8
1073653,114,3,3
1073658,3,1,2
1073844,80,1,1
1073944,8,1,1
1074034,102,1,1
1074117,2,1,1
1074157,51,1,2
1074170,10,1,1
1074223,120,1,1
1074236,46,1,1
1074248,14,1,1
1074315,87,1,1
1074354,22,1,1
1074449,54,1,1
1074470,78,1,1
1074644,18,1,1
1074861,46,2,4
1075090,93,1,1
1075203,16,1,1
1075423,83,37,47
1075444,63,1,1
1075504,120,1,1
1075782,74,1,1
1075785,30,1,1
1075788,35,1,1
1075890,28,1,1
1075898,4,1,1
1076102,67,1,2
1076167,37,1,1
1076270,108,1,2
1076359,122,1,1
1076366,5,6,20
1076451,135,1,1
1076479,15,1,2
1076493,53,1,1
1076559,4,1,1
1076611,2,1,1
1076857,45,1,2
1077145,98,1,1
1077320,83,3,3
1077471,120,1,1
1077585,72,1,1
1077937,8,1,1
1077968,74,2,5
1077984,2,2,8
1078180,52,1,2
1078208,75,1,1
1078266,48,1,1
1078486,137,1,2
1078513,102,1,1
1078946,58,1,2
1079139,19,1,2
1079533,137,1,1
1079760,129,1,1
1079932,43,1,2
1079996,84,1,1
1080273,7,1,1
1080647,73,1,1
1080678,76,1,1
1080729,12,1,1
1080955,17,1,1
1081220,80,1,2
1081405,9,1,1
1081431,8,1,1
1081566,112,1,1
1081624,116,1,1
1081726,70,1,2
1081741,115,2,2
1081894,56,1,1
1081901,17,1,1
1082043,52,1,1
1082305,23,3,3
1082371,75,1,1
1082536,15,1,1
1082641,36,1,2
1082822,91,1,1
1082887,9,1,1
1083036,78,1,1
1083118,6,1,1
1083127,79,1,1
1083188,108,1,1
1083253,7,1,1
1083369,94,1,1
1083373,39,9,9
1083495,110,1,1
1083658,44,1,1
1083786,127,1,5
1083837,119,1,1
1083923,30,1,1
1084018,44,2,2
1084182,136,1,1
1084265,81,1,1
1084305,27,1,1
1084338,32,1,1
1084528,29,1,1
1084561,3,1,1
1084569,131,2,2
1084617,104,1,1
1084677,79,1,2
1084741,55,1,2
1084952,16,2,3
1085279,64,1,1
1085571,137,1,1
1085620,129,1,1
1085624,65,1,1
1085761,77,1,1
1085818,21,2,3
1085829,115,1,1
1085971,88,1,1
1086003,12,1,1
1086034,77,1,1
1086075,90,1,1
1086108,129,1,1
1086334,21,2,2
1086897,63,1,1
1086903,63,1,1
1086913,64,1,1
1086982,31,2,2
1087295,88,1,1
1087601,120,1,1
1088027,15,1,1
1088068,32,1,1
1088103,61,1,1
1088116,107,1,1
1088151,122,1,1
1088210,31,1,1
1088211,44,1,1
1088275,109,1,1
1088393,116,1,1
1088465,104,1,1
1088880,20,1,3
1088976,107,1,1
1089538,53,1,1
1089853,134,1,1
1089934,93,1,1
1089992,27,1,1
1090044,80,1,1
1090063,37,1,1
1090124,38,1,1
1090144,128,1,1
1090325,7,1,1
1090413,125,1,1
1090473,25,1,1
1090548,136,1,1
1090665,79,1,2
1090824,14,1,1
1090856,63,1,1
1090857,107,1,1
1090887,22,1,1
1091087,35,1,2
1091107,104,1,1
1091556,136,1,1
1091732,79,1,1
1091855,124,1,2
1092175,36,1,1
1092199,32,1,1
1092370,136,2,2
1092403,43,1,1
1092409,19,1,1
1092478,94,1,2
1092723,72,1,2
1092797,59,1,1
1093035,99,47,68
1093062,26,1,1
1093151,103,1,1
1093456,74,1,1
1093461,25,1,1
1093736,138,1,1
1093771,50,1,1
1093946,112,2,2
1094021,7,1,2
1094034,42,1,1
1094089,137,1,1
1094128,69,2,2
1094188,49,1,1
1094310,72,1,1
1094389,87,1,1
1094490,104,1,1
1094597,52,1,1
1094829,31,1,1
1095103,127,1,1
1095124,42,1,1
1095458,29,1,5
1095470,60,2,2
1095484,60,1,1
1095555,33,1,1
1095676,53,1,1
1096075,73,1,1
1096142,93,1,1
1096330,78,1,1
1096495,54,1,1
1096542,123,1,1
1096676,121,1,1
1096840,62,1,1
1097026,49,1,2
1097216,49,1,3
1097386,66,1,1
1097400,1,1,5
1097512,58,1,1
1097646,84,1,2
1097897,80,1,1
1098035,42,1,1
1098310,85,1,1
1098391,64,1,1
1098607,59,1,1
1098616,16,1,1
1098767,78,1,1
1098769,8,1,2
1098883,11,1,1
1098888,77,1,1
1098959,20,1,1
1099198,64,1,1
1099348,62,1,1
1099519,9,1,1
1099612,59,1,1
1099749,49,1,3
1099801,47,1,1
1099842,50,1,2
1099905,53,1,1
1099916,57,1,2
1100002,51,1,1
1100036,10,1,1
1100390,52,1,1
1100641,67,1,2
1100851,55,1,1
1100884,123,1,1
1100892,6,1,2
1100984,14,1,1
1101023,4,1,1
1101111,8,1,1
1101242,112,1,1
1101303,95,1,1
1101373,28,2,2
1101539,3,1,2
1101747,50,1,7
1101754,112,1,1
1101917,87,1,1
1102019,112,1,2
1102053,72,1,1
1102257,67,1,2
1102275,92,1,1
1102279,6,1,1
1102311,39,1,1
1102467,44,1,1
1102508,125,1,1
1102694,67,1,1
1102743,59,1,3
1102940,85,1,1
1103132,53,1,1
1103176,8,1,1
1103202,25,1,1
1103292,135,1,1
1103541,11,1,14
1103783,43,1,1
1103835,74,1,1
1103840,100,1,1
1103880,98,1,1
1103897,79,2,2
1103912,11,1,1
1103914,36,3,8
1104027,4,1,2
1104056,53,1,1
1104076,16,2,2
1104300,100,1,2
1104374,3,1,1
1104446,2,1,1
1104456,43,1,2
1104495,136,1,1
1104649,69,2,2
1104771,13,1,5
1104878,128,2,2
1104957,47,1,4
1105004,90,1,1
1105174,11,1,2
1105313,127,1,1
1105909,9,1,1
1105978,91,1,1
1106054,100,1,2
1106141,52,1,1
1106143,135,1,1
1106190,73,1,2
1106244,45,1,1
1106288,59,1,1
1106356,137,1,1
1106563,19,1,1
1106611,39,1,1
1106764,78,1,1
1106803,78,1,1
1106846,73,1,1
1107033,30,1,1
1107097,41,1,1
1107485,50,1,1
1107505,26,1,2
1107953,118,1,1
1107997,31,1,1
1108172,67,1,1
1108396,98,1,1
1108631,36,24,26
1108664,20,1,1
1108790,69,1,1
1108795,129,1,1
1108873,120,1,1
1108906,123,1,1
1108919,16,1,1
1109044,105,1,1
1109295,30,1,1
1109799,121,1,1
1109812,35,1,1
1109848,2,1,1
1109927,74,1,1
1109989,36,1,1
1110180,13,1,1
1110237,87,1,1
1110239,36,1,1
1110278,39,1,1
1110280,110,1,1
1110455,85,1,2
1110471,31,1,1
1110523,60,1,2
1110744,102,1,1
1110822,33,1,4
1110929,56,1,3
1110986,25,1,1
1110994,133,1,1
1111177,117,1,2
1111195,83,1,1
1111213,54,1,1
1111469,11,1,1
1111661,65,1,1
1111735,77,1,1
1111928,101,1,1
1112013,30,3,5
1112020,39,1,1
1112178,23,1,1
1112198,129,1,1
1112510,86,1,1
1112704,66,1,1
